EAR,MAR,LABEL
0.2407,0.0,Alert
0.2189,0.0227,Alert
0.176,0.0227,Alert
0.1885,0.0328,Alert
0.2348,0.0222,Alert
0.2831,0.0,Alert
0.316,0.0,Alert
0.3182,0.0,Alert
0.3309,0.0217,Alert
0.3218,0.0,Alert
0.3136,0.0,Alert
0.313,0.0,Alert
0.324,0.0222,Alert
0.3096,0.0222,Alert
0.3096,0.0,Alert
0.3011,0.0227,Alert
0.3141,0.0222,Alert
0.3085,0.0,Alert
0.1587,0.0,Alert
0.0678,0.0,Alert
0.0612,0.0,Alert
0.0523,0.0,Alert
0.1269,0.0222,Alert
0.1795,0.0222,Alert
0.2389,0.0,Alert
0.2466,0.0222,Alert
0.2431,0.0,Alert
0.2425,0.0,Alert
0.2466,0.0,Alert
0.2554,0.0,Alert
0.2591,0.0,Alert
0.2631,0.0,Alert
0.2676,0.0,Alert
0.2835,0.0,Alert
0.3006,0.0,Alert
0.3005,0.0,Alert
0.3002,0.0,Alert
0.2839,0.0,Alert
0.3001,0.0,Alert
0.3041,0.0,Alert
0.3123,0.0,Alert
0.3036,0.0,Alert
0.3034,0.0,Alert
0.2129,0.0321,Alert
0.0912,0.0,Alert
0.0435,0.0,Alert
0.104,0.0217,Alert
0.1999,0.0222,Alert
0.2212,0.0222,Alert
0.2467,0.0,Alert
0.2173,0.0,Alert
0.2557,0.0,Alert
0.2557,0.0,Alert
0.2592,0.0222,Alert
0.2516,0.0,Alert
0.2648,0.0222,Alert
0.2512,0.0227,Alert
0.2687,0.0222,Alert
0.2517,0.0227,Alert
0.2387,0.0,Alert
0.2379,0.0,Alert
0.2246,0.0,Alert
0.2418,0.0221,Alert
0.2245,0.0,Alert
0.1917,0.0,Alert
0.1852,0.0314,Alert
0.178,0.0314,Alert
0.1962,0.0227,Alert
0.1946,0.0,Alert
0.1884,0.0227,Alert
0.1653,0.0217,Alert
0.1975,0.0,Alert
0.1559,0.0,Alert
0.1458,0.0213,Alert
0.0972,0.0,Alert
0.0415,0.0,Alert
0.055,0.0,Alert
0.109,0.0,Alert
0.1287,0.0,Alert
0.1079,0.0217,Drowsy
0.2296,0.0,Alert
0.217,0.0,Alert
0.2241,0.0,Alert
0.2236,0.0,Alert
0.2028,0.0,Alert
0.2156,0.0222,Alert
0.2489,0.0222,Alert
0.2523,0.0222,Alert
0.2456,0.0222,Alert
0.2491,0.0,Alert
0.2439,0.0,Alert
0.2776,0.0,Alert
0.2858,0.0,Alert
0.2823,0.0,Alert
0.2772,0.0222,Alert
0.0345,0.0227,Alert
0.0432,0.0217,Alert
0.0828,0.0,Alert
0.2187,0.0,Alert
0.2648,0.0,Alert
0.3023,0.0,Alert
0.285,0.0217,Alert
0.3004,0.0217,Alert
0.3099,0.0,Alert
0.3086,0.0,Alert
0.3086,0.0,Alert
0.3323,0.0217,Alert
0.3341,0.0,Alert
0.3451,0.0,Alert
0.3448,0.0213,Alert
0.3604,0.0,Alert
0.379,0.0196,Alert
0.3747,0.0,Alert
0.3766,0.0,Alert
0.3743,0.0,Alert
0.3845,0.0,Alert
0.372,0.0,Alert
0.3675,0.0,Alert
0.3667,0.0,Alert
0.3908,0.0,Alert
0.3816,0.0172,Alert
0.3589,0.0,Alert
0.353,0.0,Alert
0.3329,0.0,Alert
0.3348,0.0156,Alert
0.3348,0.0,Alert
0.3298,0.0,Alert
0.3176,0.0,Alert
0.3058,0.0,Alert
0.3138,0.0,Alert
0.2983,0.0,Alert
0.2981,0.0156,Alert
0.3043,0.0,Alert
0.2915,0.0,Alert
0.2897,0.0156,Alert
0.2924,0.0,Alert
0.3034,0.0,Alert
0.2792,0.0,Alert
0.2632,0.0,Alert
0.2637,0.0,Alert
0.2804,0.0,Alert
0.2809,0.0,Alert
0.2513,0.0,Alert
0.2617,0.0,Alert
0.2751,0.0,Alert
0.2713,0.0,Alert
0.2719,0.0,Alert
0.2507,0.0,Alert
0.2463,0.0,Alert
0.2427,0.0,Alert
0.2426,0.0156,Alert
0.2484,0.0,Alert
0.2423,0.0,Alert
0.2425,0.0,Alert
0.2462,0.0159,Alert
0.2398,0.0159,Alert
0.2377,0.0159,Alert
0.238,0.0,Alert
0.2398,0.0,Alert
0.2385,0.0,Alert
0.2421,0.0,Alert
0.2341,0.0,Alert
0.2218,0.0,Alert
0.2252,0.0,Alert
0.2257,0.0,Alert
0.2296,0.0,Alert
0.2173,0.0,Alert
0.2296,0.0161,Alert
0.2252,0.0,Alert
0.2253,0.0,Alert
0.2172,0.0,Alert
0.2292,0.0,Alert
0.2426,0.0,Alert
0.2438,0.0,Alert
0.2469,0.0,Alert
0.2469,0.0172,Alert
0.1977,0.0,Alert
0.0523,0.0,Alert
0.0288,0.0,Alert
0.1101,0.0,Alert
0.2297,0.0,Alert
0.2731,0.0,Alert
0.3019,0.0238,Alert
0.3095,0.0232,Alert
0.3341,0.0465,Alert
0.3262,0.0712,Alert
0.3402,0.0227,Alert
0.3281,0.0652,Alert
0.3361,0.0849,Alert
0.3193,0.0,Alert
0.3226,0.0,Alert
0.3281,0.0,Alert
0.3116,0.0,Alert
0.3066,0.0,Alert
0.3147,0.0,Alert
0.3151,0.0,Alert
0.3202,0.0,Alert
0.3291,0.0277,Alert
0.3214,0.0,Alert
0.3291,0.0,Alert
0.3312,0.0,Alert
0.3168,0.0,Alert
0.3261,0.0,Alert
0.3177,0.0,Alert
0.3038,0.0,Alert
0.3119,0.0,Alert
0.3044,0.0182,Alert
0.3011,0.0,Alert
0.3199,0.0,Alert
0.3199,0.0,Alert
0.3116,0.0,Alert
0.3091,0.0,Alert
0.3171,0.0,Alert
0.3039,0.0178,Alert
0.3166,0.0,Alert
0.3111,0.0,Alert
0.3163,0.0169,Alert
0.3166,0.0,Alert
0.3144,0.0,Alert
0.2925,0.0,Alert
0.3086,0.0,Alert
0.3162,0.0169,Alert
0.3189,0.0167,Alert
0.3273,0.0164,Alert
0.334,0.0,Alert
0.3349,0.0,Alert
0.2928,0.0159,Alert
0.2899,0.0161,Alert
0.3131,0.0228,Alert
0.2842,0.0164,Alert
0.2923,0.0,Alert
0.3079,0.0159,Alert
0.2922,0.0,Alert
0.3163,0.0156,Alert
0.3195,0.0,Alert
0.2897,0.0,Alert
0.299,0.0,Alert
0.3234,0.0,Alert
0.3247,0.0167,Alert
0.3176,0.0175,Alert
0.3181,0.0,Alert
0.3181,0.0,Alert
0.317,0.0,Alert
0.3184,0.0,Alert
0.3166,0.0169,Alert
0.3042,0.0,Alert
0.3037,0.0,Alert
0.318,0.0167,Alert
0.3167,0.0167,Alert
0.3177,0.0,Alert
0.3166,0.0232,Alert
0.3119,0.0,Alert
0.3121,0.0,Alert
0.3124,0.0224,Alert
0.3046,0.0156,Alert
0.3119,0.0159,Alert
0.3064,0.0,Alert
0.308,0.0,Alert
0.292,0.0,Alert
0.2962,0.0,Alert
0.2782,0.0156,Alert
0.2916,0.0,Alert
0.2884,0.0,Alert
0.3199,0.0,Alert
0.2891,0.0,Alert
0.3027,0.0164,Alert
0.293,0.0,Alert
0.3027,0.0,Alert
0.2765,0.0,Alert
0.2978,0.0169,Alert
0.2886,0.0323,Alert
0.2892,0.0,Alert
0.3003,0.0,Alert
0.3131,0.0,Alert
0.2903,0.0,Alert
0.3022,0.0169,Alert
0.2828,0.0,Alert
0.2933,0.0,Alert
0.3044,0.0175,Alert
0.2908,0.0,Alert
0.3147,0.0182,Alert
0.3034,0.0185,Alert
0.3081,0.0182,Alert
0.3391,0.0272,Alert
0.3193,0.0,Alert
0.3349,0.0,Alert
0.3598,0.0208,Alert
0.3923,0.0,Alert
0.3914,0.0,Alert
0.4073,0.0,Alert
0.3916,0.0,Alert
0.4133,0.0329,Alert
0.3904,0.0,Alert
0.4152,0.0263,Alert
0.454,0.0,Alert
0.4477,0.0,Alert
0.4538,0.0312,Alert
0.4771,0.0,Alert
0.4454,0.0,Alert
0.4545,0.0302,Alert
0.4771,0.0,Alert
0.4903,0.0302,Alert
0.5013,0.0,Alert
0.4559,0.0,Alert
0.5066,0.0322,Alert
0.4782,0.0,Alert
0.4793,0.0322,Alert
0.4873,0.0312,Alert
0.4444,0.0302,Alert
0.463,0.0,Alert
0.4722,0.0294,Alert
0.488,0.0,Alert
0.4633,0.0,Alert
0.4909,0.0,Alert
0.4734,0.0302,Alert
0.4004,0.0294,Alert
0.1496,0.0,Alert
0.1149,0.0256,Alert
0.1661,0.0227,Alert
0.1787,0.0,Alert
0.2179,0.0,Alert
0.2438,0.0,Alert
0.2726,0.0,Alert
0.302,0.0,Alert
0.3028,0.0232,Alert
0.302,0.0,Alert
0.341,0.0263,Alert
0.3641,0.0277,Alert
0.3661,0.0277,Alert
0.3804,0.0,Alert
0.3713,0.0345,Alert
0.3789,0.0323,Alert
0.4078,0.0,Alert
0.3827,0.0488,Alert
0.383,0.037,Alert
0.3869,0.0357,Alert
0.3701,0.0,Alert
0.388,0.0384,Alert
0.3792,0.0345,Alert
0.3811,0.04,Alert
0.356,0.0544,Alert
0.3721,0.0566,Alert
0.3869,0.0,Alert
0.3714,0.0384,Alert
0.3819,0.0565,Alert
0.3787,0.0,Alert
0.3763,0.0564,Alert
0.3727,0.0399,Alert
0.4005,0.0416,Alert
0.3676,0.0,Alert
0.383,0.0397,Alert
0.3701,0.0431,Alert
0.3655,0.0415,Alert
0.3644,0.0585,Alert
0.3661,0.0587,Alert
0.3837,0.0,Alert
0.3733,0.0,Alert
0.3552,0.0356,Alert
0.3583,0.0312,Alert
0.3671,0.0322,Alert
0.3803,0.0,Alert
0.342,0.0,Alert
0.3651,0.0,Alert
0.3489,0.0,Alert
0.3462,0.0,Alert
0.3541,0.0,Alert
0.3622,0.0,Alert
0.3475,0.0,Alert
0.3609,0.0,Alert
0.3418,0.0,Alert
0.3311,0.0,Alert
0.3383,0.0192,Alert
0.339,0.0,Alert
0.3173,0.0,Alert
0.3337,0.0,Alert
0.311,0.0,Alert
0.3224,0.0,Alert
0.3242,0.0,Alert
0.3279,0.0,Alert
0.3196,0.0,Alert
0.3246,0.0,Alert
0.3226,0.0,Alert
0.3214,0.0,Alert
0.3191,0.0,Alert
0.3078,0.0169,Alert
0.3247,0.0,Alert
0.3154,0.0166,Alert
0.2978,0.0,Alert
0.2915,0.0,Alert
0.2949,0.0,Alert
0.2956,0.0,Alert
0.2766,0.0,Alert
0.2854,0.0,Alert
0.2906,0.0,Alert
0.2906,0.0,Alert
0.2878,0.0,Alert
0.2797,0.0151,Alert
0.2105,0.0151,Alert
0.0658,0.0,Alert
0.214,0.0,Alert
0.2647,0.0,Alert
0.2942,0.1442,Alert
0.3082,0.1503,Alert
0.3246,0.1554,Alert
0.3359,0.0888,Alert
0.3387,0.0681,Alert
0.3417,0.0667,Alert
0.2259,0.111,Alert
0.0519,0.2,Alert
0.0674,0.2222,Alert
0.103,0.2857,Alert
0.2249,0.2656,Alert
0.2244,0.2424,Alert
0.2379,0.2608,Alert
0.2462,0.2608,Alert
0.2262,0.2612,Alert
0.2262,0.257,Alert
0.2505,0.257,Alert
0.251,0.2574,Alert
0.2338,0.2675,Alert
0.2342,0.2538,Alert
0.2296,0.2571,Alert
0.2408,0.2675,Alert
0.2546,0.2534,Alert
0.2291,0.2534,Alert
0.2421,0.2677,Alert
0.2327,0.2677,Alert
0.2373,0.2752,Alert
0.2374,0.2896,Alert
0.2452,0.2897,Alert
0.238,0.2986,Alert
0.238,0.2986,Alert
0.2412,0.2967,Alert
0.2821,0.322,Alert
0.2835,0.2963,Alert
0.3038,0.2699,Alert
0.309,0.2692,Alert
0.3098,0.2885,Alert
0.3038,0.2642,Alert
0.3096,0.2599,Alert
0.2946,0.2727,Alert
0.3039,0.2909,Alert
0.2824,0.3103,Alert
0.2838,0.3446,Alert
0.287,0.3225,Alert
0.2757,0.3333,Alert
0.2757,0.3281,Alert
0.2835,0.3436,Alert
0.2753,0.3181,Alert
0.267,0.3229,Alert
0.2883,0.3332,Alert
0.2753,0.318,Alert
0.2708,0.3133,Alert
0.2763,0.294,Alert
0.2681,0.2896,Alert
0.2614,0.2856,Alert
0.2696,0.2819,Alert
0.2696,0.2856,Alert
0.2598,0.2856,Alert
0.2423,0.2498,Alert
0.2505,0.2637,Alert
0.2587,0.264,Alert
0.2587,0.2499,Alert
0.2422,0.2675,Alert
0.2422,0.2638,Alert
0.2297,0.2503,Alert
0.2256,0.2775,Alert
0.2505,0.2638,Alert
0.2504,0.2638,Alert
0.2422,0.294,Alert
0.2504,0.2901,Alert
0.2631,0.328,Alert
0.1537,0.2962,Alert
0.0244,0.2692,Alert
0.0756,0.2406,Alert
0.1545,0.2138,Alert
0.2138,0.1042,Alert
0.2468,0.0435,Alert
0.2509,0.0217,Alert
0.2803,0.0217,Alert
0.2808,0.0213,Alert
0.2972,0.1914,Alert
0.3146,0.3111,Alert
0.2824,0.3333,Alert
0.2873,0.3952,Alert
0.271,0.4222,Alert
0.2587,0.4323,Alert
0.255,0.4651,Alert
0.2427,0.4318,Alert
0.2628,0.4884,Alert
0.2754,0.5,Alert
0.2889,0.5115,Alert
0.2849,0.5854,Alert
0.3017,0.6248,Alert
0.289,0.6585,Alert
0.2799,0.6998,Alert
0.3063,0.6923,Alert
0.3032,0.7177,Alert
0.2967,0.7177,Alert
0.3008,0.675,Alert
0.2874,0.6588,Alert
0.2837,0.6588,Alert
0.3086,0.703,Alert
0.279,0.6942,Alert
0.3007,0.537,Alert
0.3003,0.4046,Alert
0.2888,0.2866,Alert
0.2155,0.238,Alert
0.0831,0.0909,Alert
0.0573,0.0682,Alert
0.1849,0.0222,Alert
0.2056,0.0,Alert
0.2275,0.0,Alert
0.2456,0.0,Alert
0.2722,0.0,Alert
0.2844,0.0,Alert
0.2992,0.0,Alert
0.2892,0.0,Alert
0.2991,0.0,Alert
0.3024,0.0,Alert
0.3025,0.0,Alert
0.2892,0.0,Alert
0.2928,0.0,Alert
0.3059,0.0,Alert
0.3096,0.0213,Alert
0.314,0.0307,Alert
0.3175,0.0,Alert
0.3175,0.0,Alert
0.2953,0.0,Alert
0.3166,0.0,Alert
0.3304,0.0,Alert
0.312,0.0222,Alert
0.3257,0.0,Alert
0.3301,0.0,Alert
0.3277,0.0222,Alert
0.3219,0.0227,Alert
0.3138,0.0,Alert
0.3091,0.0,Alert
0.3301,0.0,Alert
0.3299,0.0,Alert
0.3224,0.0,Alert
0.3168,0.0222,Alert
0.3384,0.0222,Alert
0.3261,0.0,Alert
0.3332,0.0,Alert
0.3133,0.0,Alert
0.3108,0.0,Alert
0.3141,0.0217,Alert
0.3207,0.0,Alert
0.3152,0.0,Alert
0.3137,0.0,Alert
0.3285,0.0,Alert
0.3354,0.0222,Alert
0.3278,0.0222,Alert
0.3278,0.0,Alert
0.3351,0.0,Alert
0.336,0.0,Alert
0.3473,0.0222,Alert
0.3332,0.0222,Alert
0.3479,0.0222,Alert
0.3243,0.0,Alert
0.3314,0.0,Alert
0.323,0.0222,Alert
0.3277,0.0,Alert
0.3357,0.0217,Alert
0.3277,0.0217,Alert
0.3116,0.0,Alert
0.3163,0.0,Alert
0.3168,0.0,Alert
0.3108,0.0,Alert
0.3108,0.0,Alert
0.3113,0.0,Alert
0.3108,0.0,Alert
0.3113,0.0,Alert
0.3108,0.0,Alert
0.3108,0.0,Alert
0.3113,0.0,Alert
0.3167,0.0,Alert
0.3163,0.0222,Alert
0.3113,0.0,Alert
0.3108,0.0,Alert
0.3113,0.0,Alert
0.3274,0.0,Alert
0.3278,0.0,Alert
0.3356,0.0,Alert
0.3114,0.0,Alert
0.3163,0.0,Alert
0.3114,0.0,Alert
0.3332,0.0,Alert
0.3114,0.0,Alert
0.3326,0.0,Alert
0.3329,0.0,Alert
0.1736,0.0,Alert
0.0413,0.0,Alert
0.0828,0.0,Alert
0.1826,0.0,Alert
0.2385,0.0,Alert
0.2693,0.0,Alert
0.2769,0.0,Alert
0.2926,0.0,Alert
0.2959,0.0,Alert
0.3133,0.0,Alert
0.3219,0.0,Alert
0.3053,0.0,Alert
0.3182,0.0,Alert
0.3271,0.0,Alert
0.3295,0.0,Alert
0.3323,0.0222,Alert
0.33,0.0,Alert
0.33,0.0,Alert
0.3299,0.0,Alert
0.341,0.0222,Alert
0.3388,0.0,Alert
0.3274,0.0222,Alert
0.3268,0.0222,Alert
0.3438,0.0222,Alert
0.3492,0.0222,Alert
0.3351,0.0,Alert
0.3243,0.0,Alert
0.3163,0.0,Alert
0.3301,0.0,Alert
0.3332,0.0,Alert
0.3245,0.0,Alert
0.3296,0.0,Alert
0.3306,0.0,Alert
0.3474,0.0,Alert
0.3399,0.0,Alert
0.3384,0.0,Alert
0.1307,0.0222,Alert
0.0311,0.0,Alert
0.0276,0.0,Alert
0.1617,0.0,Alert
0.2467,0.0,Alert
0.2777,0.0,Alert
0.3021,0.0,Alert
0.2965,0.0,Alert
0.3042,0.0,Alert
0.3048,0.0,Alert
0.3397,0.0,Alert
0.3399,0.0,Alert
0.3329,0.0,Alert
0.3443,0.0227,Alert
0.3406,0.0238,Alert
0.3344,0.2337,Alert
0.3369,0.3333,Alert
0.3456,0.381,Alert
0.3242,0.4767,Alert
0.344,0.5122,Alert
0.3312,0.5608,Alert
0.3499,0.6585,Alert
0.3307,0.65,Alert
0.3181,0.6923,Alert
0.3317,0.8052,Alert
0.322,0.8056,Alert
0.318,0.7892,Alert
0.3116,0.865,Alert
0.3278,0.8645,Alert
0.3271,0.8418,Alert
0.3277,0.8108,Alert
0.3121,0.8608,Alert
0.3346,0.8422,Alert
0.3032,0.892,Alert
0.3215,0.8653,Alert
0.3193,0.8685,Alert
0.317,0.8681,Alert
0.3174,0.9186,Alert
0.3179,0.8719,Drowsy
0.0676,0.9167,Drowsy
0.3116,0.7998,Drowsy
0.2854,0.0,Alert
0.3116,0.0,Alert
0.312,0.0185,Alert
0.3089,0.0185,Alert
0.2797,0.0,Alert
0.2797,0.0,Alert
0.2926,0.0182,Alert
0.3006,0.0179,Alert
0.2926,0.0182,Alert
0.2959,0.0,Alert
0.2876,0.0,Alert
0.2914,0.0,Alert
0.2834,0.0,Alert
0.2908,0.0,Alert
0.2981,0.0,Alert
0.3,0.0,Alert
0.314,0.0,Alert
0.3098,0.0,Alert
0.308,0.0,Alert
0.3098,0.0175,Alert
0.2587,0.0175,Alert
0.0348,0.0,Alert
0.0465,0.0175,Alert
0.0519,0.0175,Alert
0.1472,0.0,Alert
0.2002,0.0,Alert
0.2158,0.0,Alert
0.2301,0.0,Alert
0.2429,0.0,Alert
0.2427,0.0,Alert
0.2401,0.0,Alert
0.2341,0.0,Alert
0.2406,0.0,Alert
0.2603,0.0204,Alert
0.2657,0.0213,Alert
0.2604,0.0213,Alert
0.2577,0.0213,Alert
0.2509,0.0,Alert
0.2592,0.0,Alert
0.2431,0.0,Alert
0.2511,0.0,Alert
0.2682,0.0,Alert
0.2357,0.0,Alert
0.2377,0.0,Alert
0.2381,0.0,Alert
0.2381,0.0,Alert
0.2434,0.0,Alert
0.2586,0.0,Alert
0.2605,0.0,Alert
0.2474,0.0,Alert
0.248,0.0227,Alert
0.2517,0.0,Alert
0.2432,0.0,Alert
0.2524,0.0,Alert
0.2379,0.0,Alert
0.2516,0.0222,Alert
0.246,0.0227,Alert
0.264,0.0,Alert
0.2631,0.0,Alert
0.2522,0.0227,Alert
0.2419,0.0,Alert
0.2766,0.0,Alert
0.2591,0.0217,Alert
0.1194,0.0,Alert
0.0666,0.0,Alert
